Date,Result,Hero,Duration,KDA
12/3/16,Won ,Tiny,1:01:37,10/12/15
12/3/16,Lost,Sven,40:00:00,6/7/09
7/3/16,Won ,Tiny,51:02:00,11/5/18
24/2/16,Won ,Lina,52:40:00,8/12/12
24/2/16,Lost,Alchemist,43:57:00,6/7/11
23/2/16,Lost,Huskar,33:51:00,8/11/04
23/2/16,Lost,Io,43:10:00,10/6/06
23/2/16,Won ,Outworld Devourer,32:15:00,11/6/10
23/2/16,Lost,Chaos Knight,33:46:00,2/11/05
23/2/16,Lost,Pudge,28:33:00,1/7/03
22/2/16,Won ,Templar Assassin,23:21,6/1/07
30/1/16,Won ,Sand King,40:45:00,5/4/22
30/1/16,Won ,Puck,51:01:00,16/9/27
28/1/16,Won ,Zeus,40:28:00,6/5/24
27/3/16,Lost,Earthshaker,44:24:00,3/13/15
26/1/16,Lost,Mirana,35:45:00,4/6/17
26/1/16,Won ,Anti-Mage,1:07:47,4/5/09
25/1/16,Won ,Spectre,45:21:00,7/3/26
25/1/16,Won ,Puck,59:30:00,16/8/23
25/1/16,Won ,Mirana,44:52:00,11/8/24
25/1/16,Lost,Earth Spirit,44:36:00,6/9/10
25/1/16,Lost,Lone Druid,37:32:00,3/11/03
23/1/16,Won ,Sand King,30:54:00,9/2/15
23/1/16,Won ,Phoenix,46:52:00,13/8/14
23/1/16,Lost,Naga Siren,32:24:00,1/3/08
23/1/16,Won ,Spectre,43:08:00,8/6/30
19/1/16,Won ,Spectre,1:12:34,22/8/24
19/1/16,Won ,Templar Assassin,33:32:00,16/2/13
18/1/16,Lost,Lone Druid,49:03:00,6/8/12
16/1/16,Lost,Spectre,37:37:00,13/8/09
15/1/16,Won ,Shadow Fiend,29:24:00,4/4/18
14/1/16,Won ,Puck,32:39:00,13/2/10
10/1/16,Won ,Shadow Fiend,3:49,1/0/1
10/1/16,Lost,Lone Druid,40:36:00,6/9/13
10/1/16,Won ,Lone Druid,33:27:00,9/4/15
10/1/16,Won ,Puck,47:15:00,8/7/29
5/1/16,Won ,Shadow Fiend,24:25:00,8/3/16
4/1/16,Lost,Ember Spirit,38:39:00,4/7/10
3/1/16,Lost,Shadow Fiend,56:22:00,15/11/13
31/12/15,Lost,Vengeful Spirit,40:08:00,6/12/16
29/12/15,Won ,Vengeful Spirit,34:50:00,9/7/23
28/12/15,Won ,Shadow Fiend,29:21:00,8/4/16
22/12/15,Won ,Puck,50:52:00,20/4/30
20/12/15,Won ,Ember Spirit,58:47:00,23/6/20
19/12/15,Lost,Arc Warden,50:48:00,0/15/10
18/12/15,Lost,Kunkka,36:03:00,4/8/07
17/12/15,Won ,Shadow Fiend,38:32:00,3/11/17
17/12/15,Lost,Shadow Fiend,37:29:00,1/5/09
15/12/15,Lost,Naga Siren,32:51:00,2/11/08
14/12/15,Lost,Shadow Fiend,42:50:00,9/11/09
12/12/15,Won ,Kunkka,42:31:00,10/1/07
12/12/15,Lost,Slardar,2:20,0/0/0
12/12/15,Won ,Kunkka,41:31:00,13/4/22
11/12/15,Won ,Windranger,56:08:00,20/5/12
10/5/15,Won ,Tusk,37:12:00,4/9/32
10/5/15,Won ,Doom,48:45:00,5/2/16
10/5/15,Won ,Nature's Prophet,46:07:00,2/13/26
8/5/15,Won ,Dragon Knight,41:31:00,6/4/14
7/5/15,Won ,Ursa,31:40:00,14/8/09
6/5/15,Won ,Zeus,45:46:00,7/5/31
6/5/15,Lost,Templar Assassin,53:17:00,8/5/14
5/5/15,Won ,Templar Assassin,34:55:00,16/3/04
5/5/15,Won ,Zeus,23:32,18/3/14
5/5/15,Won ,Dragon Knight,42:23:00,16/2/18
27/3/16,Won ,Sand King,30:25:00,4/1/07
4/5/15,Won ,Templar Assassin,34:37:00,19/3/09
4/5/15,Lost,Storm Spirit,27:24:00,3/10/07
4/5/15,Lost,Lone Druid,40:11:00,3/5/04
4/5/15,Won ,Templar Assassin,46:54:00,14/4/13
25/4/15,Won ,Storm Spirit,40:44:00,12/4/17
25/4/15,Lost,Enigma,44:12:00,2/2/15
23/4/15,Won ,Warlock,43:05:00,1/4/12
20/4/15,Won ,Storm Spirit,27:52:00,11/1/09
19/4/15,Won ,Sand King,53:03:00,12/7/26
18/4/15,Won ,Winter Wyvern,52:09:00,3/7/14
18/4/15,Lost,Storm Spirit,35:21:00,7/5/09
18/4/15,Won ,Nature's Prophet,39:04:00,8/4/13
17/4/15,Won ,Spirit Breaker,32:40:00,10/4/10
17/4/15,Won ,Tusk,38:15:00,9/3/24
16/4/15,Won ,Kunkka,42:55:00,4/6/16
16/4/15,Won ,Windranger,57:29:00,24/6/17
16/4/15,Lost,Templar Assassin,46:22:00,12/5/07
15/4/15,Lost,Tiny,32:33:00,1/12/05
15/4/15,Lost,Nature's Prophet,45:50:00,3/12/18
15/4/15,Lost,Tusk,54:32:00,5/9/21
15/4/15,Won ,Ember Spirit,36:33:00,11/3/19
13/4/15,Won ,Lina,31:31:00,7/6/13
13/4/15,Won ,Windranger,36:25:00,17/3/08
11/4/15,Lost,Pudge,49:27:00,8/13/7
10/4/15,Lost,Nature's Prophet,34:06:00,9/12/17
10/4/15,Won ,Templar Assassin,29:03:00,19/0/8
9/4/15,Won ,Earth Spirit,40:17:00,8/3/20
9/4/15,Lost,Nature's Prophet,48:49:00,6/13/20
9/4/15,Won ,Nature's Prophet,48:31:00,6/12/25
9/4/15,Won ,Nature's Prophet,58:45:00,6/8/30
7/4/15,Lost,Nature's Prophet,53:33:00,16/11/10
7/4/15,Lost,Tiny,38:31:00,8/5/06
7/4/15,Lost,Nature's Prophet,58:50:00,7/15/19
7/4/15,Lost,Bounty Hunter,38:32:00,5/7/05
7/4/15,Won ,Clockwerk,45:48:00,8/8/24
6/4/15,Lost,Nature's Prophet,40:32:00,3/11/08
6/4/15,Lost,Bounty Hunter,37:02:00,2/8/08
5/4/15,Won ,Earth Spirit,36:39:00,6/4/19
5/4/15,Won ,Tiny,24:55:00,7/0/8
3/4/15,Lost,Invoker,52:48:00,3/9/11
3/4/15,Won ,Templar Assassin,1:05:17,18/8/09
1/4/15,Lost,Templar Assassin,41:31:00,11/13/10
13/3/15,Lost,Puck,18:55,1/7/02
13/3/15,Won ,Ember Spirit,29:44:00,15/1/18
12/3/15,Lost,Earth Spirit,46:58:00,5/6/12
12/3/15,Lost,Templar Assassin,55:17:00,17/7/13
12/3/15,Lost,Timbersaw,1:01:26,22/6/20
11/3/15,Won ,Shadow Fiend,38:02:00,17/4/12
10/3/15,Won ,Templar Assassin,48:36:00,17/4/12
27/3/16,Won ,Anti-Mage,49:28:00,18/5/16
9/3/15,Lost,Clockwerk,46:09:00,2/13/11
5/3/15,Lost,Shadow Fiend,34:02:00,3/8/06
4/3/15,Lost,Shadow Fiend,46:23:00,6/9/10
3/3/15,Lost,Shadow Fiend,39:48:00,6/7/13
3/3/15,Won ,Shadow Fiend,37:12:00,16/1/13
1/3/15,Won ,Earth Spirit,14:07,2/2/07
1/3/15,Won ,Tusk,52:02:00,12/13/18
1/3/15,Won ,Shadow Fiend,24:48:00,8/4/03
1/3/15,Lost,Shadow Fiend,47:43:00,12/10/07
1/3/15,Won ,Shadow Fiend,30:30:00,10/2/12
1/3/15,Lost,Pudge,41:15:00,3/13/5
1/3/15,Won ,Sniper,59:47:00,20/11/20
28/2/15,Won ,Shadow Fiend,31:06:00,14/3/11
28/2/15,Won ,Lycan,29:46:00,2/2/05
28/2/15,Won ,Magnus,34:19:00,9/3/15
28/2/15,Won ,Shadow Fiend,23:00,7/1/05
28/2/15,Won ,Disruptor,34:29:00,3/6/16
28/2/15,Lost,Pudge,44:41:00,5/9/13
28/2/15,Won ,Pudge,33:10:00,5/1/24
28/2/15,Won ,Nature's Prophet,31:31:00,9/5/30
27/2/15,Lost,Phoenix,37:18:00,7/8/13
27/2/15,Won ,Pudge,39:49:00,10/6/09
27/2/15,Won ,Shadow Fiend,42:54:00,13/5/17
27/2/15,Lost,Lion,41:19:00,2/12/09
25/2/15,Won ,Shadow Fiend,34:40:00,8/2/09
25/2/15,Won ,Earth Spirit,1:07:28,6/7/29
24/2/15,Lost,Shadow Fiend,56:53:00,9/11/17
24/2/15,Won ,Alchemist,44:21:00,9/6/27
23/2/15,Won ,Pudge,48:23:00,16/5/10
22/2/15,Won ,Tusk,33:07:00,20/4/10
22/2/15,Won ,Lina,54:11:00,24/6/12
22/2/15,Lost,Tusk,31:22:00,10/8/13
21/2/15,Lost,Lone Druid,35:33:00,3/5/06
21/2/15,Won ,Lone Druid,50:39:00,1/6/13
19/2/15,Won ,Templar Assassin,35:37:00,12/4/06
18/2/15,Lost,Lina,53:57:00,17/10/10
18/2/15,Lost,Shadow Fiend,24:15:00,0/9/2
17/2/15,Lost,Shadow Fiend,49:35:00,6/9/10
17/2/15,Lost,Phoenix,6:55,2/0/0
16/2/15,Lost,Anti-Mage,35:03:00,3/6/00
14/2/15,Lost,Io,41:32:00,2/12/12
14/2/15,Won ,Phoenix,1:04:42,8/15/24
13/2/15,Lost,Tidehunter,36:11:00,1/8/11
13/2/15,Lost,Techies,1:06:11,20/17/7
13/2/15,Lost,Shadow Shaman,39:50:00,2/12/10
13/2/15,Won ,Keeper of the Light,43:29:00,8/4/13
13/2/15,Won ,Enigma,27:18:00,2/1/13
12/2/15,Won ,Pudge,34:52:00,7/8/12
12/2/15,Won ,Shadow Fiend,33:55:00,23/1/11
27/3/16,Lost,Shadow Fiend,51:30:00,7/8/15
12/2/15,Aban,Puck,5:43,0/0/0
11/2/15,Lost,Templar Assassin,46:46:00,10/6/05
11/2/15,Won ,Shadow Fiend,52:57:00,19/3/12
11/2/15,Won ,Shadow Fiend,30:12:00,11/2/11
7/2/15,Won ,Shadow Fiend,47:47:00,12/5/21
7/2/15,Lost,Shadow Fiend,35:41:00,12/4/10
7/2/15,Won ,Tidehunter,33:24:00,0/4/17
7/2/15,Won ,Shadow Fiend,52:12:00,9/6/21
6/2/15,Won ,Shadow Fiend,34:57:00,11/3/22
6/2/15,Won ,Shadow Fiend,42:47:00,14/4/08
4/2/15,Won ,Earth Spirit,32:15:00,6/3/15
4/2/15,Won ,Lone Druid,37:36:00,1/6/19
4/2/15,Lost,Shadow Fiend,47:17:00,14/10/13
4/2/15,Won ,Shadow Fiend,39:21:00,8/4/12
3/2/15,Lost,Shadow Fiend,40:54:00,18/4/02
3/2/15,Won ,Shadow Fiend,26:26:00,3/2/12
2/2/15,Lost,Shadow Fiend,28:32:00,3/11/03
2/2/15,Won ,Shadow Fiend,32:17:00,4/3/17
2/2/15,Won ,Shadow Fiend,41:34:00,19/4/15
1/2/15,Won ,Shadow Fiend,53:16:00,16/8/22
31/1/15,Lost,Shadow Fiend,49:57:00,8/8/11
31/1/15,Won ,Shadow Fiend,39:42:00,17/3/11
31/1/15,Won ,Shadow Fiend,50:12:00,10/6/17
30/1/15,Lost,Leshrac,44:34:00,5/9/06
30/1/15,Won ,Shadow Fiend,48:58:00,11/4/17
30/1/15,Lost,Leshrac,43:12:00,4/11/07
30/1/15,Won ,Leshrac,55:13:00,14/8/19
28/1/15,Won ,Tusk,39:52:00,17/4/15
27/1/15,Lost,Ember Spirit,1:04:30,22/7/19
27/1/15,Lost,Io,32:31:00,2/5/07
27/1/15,Won ,Templar Assassin,43:29:00,15/6/13
26/1/15,Lost,Axe,34:56:00,5/5/02
26/1/15,Won ,Axe,39:28:00,10/7/16
26/1/15,Lost,Io,35:36:00,0/5/6
25/1/15,Lost,Io,42:45:00,3/9/06
25/1/15,Won ,Io,41:31:00,5/6/19
25/1/15,Lost,Io,44:59:00,1/7/13
24/1/15,Won ,Anti-Mage,34:50:00,8/1/05
24/1/15,Lost,Axe,32:31:00,6/13/8
24/1/15,Won ,Templar Assassin,46:43:00,14/4/10
24/1/15,Lost,Juggernaut,39:44:00,17/4/10
24/1/15,Won ,Ember Spirit,57:42:00,27/5/18
23/1/15,Won ,Anti-Mage,35:35:00,9/2/02
23/1/15,Lost,Axe,42:22:00,14/13/5
23/1/15,Won ,Axe,37:29:00,6/5/16
23/1/15,Won ,Earth Spirit,27:00:00,10/4/16
22/1/15,Lost,Templar Assassin,40:27:00,6/8/07
22/1/15,Lost,Earth Spirit,55:44:00,5/9/19
22/1/15,Won ,Io,37:15:00,2/9/15
27/3/16,Lost,Phantom Assassin,39:05:00,3/6/06
21/1/15,Won ,Lone Druid,20:00,6/0/8
21/1/15,Lost,Lone Druid,45:50:00,3/6/09
21/1/15,Won ,Lone Druid,51:04:00,7/11/13
20/1/15,Lost,Io,29:35:00,3/7/10
20/1/15,Won ,Tusk,46:53:00,4/6/18
19/1/15,Won ,Tusk,39:29:00,7/7/16
19/1/15,Won ,Io,29:47:00,7/1/11
19/1/15,Won ,Phantom Assassin,31:03:00,15/0/6
18/1/15,Lost,Ember Spirit,36:00:00,11/10/13
18/1/15,Won ,Io,45:28:00,1/14/9
18/1/15,Won ,Sniper,37:33:00,7/4/22
18/1/15,Won ,Puck,33:15:00,5/7/12
17/1/15,Won ,Ember Spirit,27:52:00,18/1/08
16/1/15,Won ,Templar Assassin,28:56:00,12/1/07
16/1/15,Lost,Vengeful Spirit,33:18:00,1/10/08
16/1/15,Won ,Lion,50:39:00,5/13/13
16/1/15,Lost,Vengeful Spirit,46:14:00,2/17/18
16/1/15,Won ,Vengeful Spirit,38:54:00,6/8/11
15/1/15,Won ,Anti-Mage,31:40:00,10/1/09
11/1/15,Lost,Vengeful Spirit,42:46:00,2/12/15
11/1/15,Won ,Tidehunter,56:24:00,6/4/25
10/1/15,Won ,Templar Assassin,29:05:00,16/7/10
9/1/15,Won ,Earth Spirit,36:49:00,8/2/27
9/1/15,Lost,Anti-Mage,40:27:00,1/3/02
8/1/15,Won ,Anti-Mage,46:56:00,5/6/06
8/1/15,Won ,Lone Druid,38:49:00,4/1/11
7/1/15,Lost,Earth Spirit,25:31:00,1/6/09
7/1/15,Won ,Anti-Mage,43:45:00,6/4/11
6/1/15,Won ,Anti-Mage,39:38:00,19/4/15
6/1/15,Won ,Ember Spirit,35:41:00,11/5/24
5/1/15,Lost,Tiny,46:30:00,1/8/08
5/1/15,Lost,Axe,47:57:00,14/13/12
5/1/15,Won ,Ursa,33:19:00,13/5/10
5/1/15,Won ,Templar Assassin,30:00:00,4/5/13
4/1/15,Won ,Sand King,47:58:00,8/9/12
4/1/15,Lost,Windranger,35:53:00,1/10/05
4/1/15,Won ,Earth Spirit,34:31:00,8/4/20
3/1/15,Won ,Puck,56:53:00,13/6/36
3/1/15,Won ,Lycan,33:14:00,3/2/06
3/1/15,Won ,Sand King,55:38:00,13/4/21
2/1/15,Won ,Puck,41:34:00,12/3/21
2/1/15,Lost,Puck,37:35:00,6/8/17
2/1/15,Won ,Ember Spirit,49:30:00,19/5/23
1/1/15,Lost,Phantom Assassin,23:50,2/1/02
1/1/15,Lost,Phantom Lancer,36:02:00,9/7/08
1/1/15,Lost,Lone Druid,25:36:00,2/4/03
1/1/15,Won ,Anti-Mage,35:26:00,12/0/5
1/1/15,Won ,Axe,37:02:00,21/1/14
31/12/14,Won ,Lone Druid,27:57:00,3/1/14
27/3/16,Won ,Templar Assassin,21:22,9/1/04
31/12/14,Lost,Jakiro,34:06:00,1/9/02
30/12/14,Won ,Templar Assassin,34:30:00,7/3/19
30/12/14,Won ,Earth Spirit,39:21:00,9/5/20
30/12/14,Lost,Tusk,1:05:03,5/14/19
30/12/14,Won ,Ember Spirit,44:32:00,5/4/20
29/12/14,Lost,Tusk,43:05:00,2/12/15
29/12/14,Lost,Kunkka,36:52:00,3/9/09
29/12/14,Won ,Phantom Assassin,44:46:00,17/0/15
29/12/14,Won ,Kunkka,33:26:00,1/2/19
29/12/14,Won ,Ember Spirit,34:24:00,13/2/08
29/12/14,Won ,Phantom Assassin,27:52:00,15/2/10
28/12/14,Lost,Lone Druid,42:41:00,7/7/05
28/12/14,Won ,Lone Druid,28:38:00,10/1/16
27/12/14,Won ,Jakiro,39:21:00,3/4/26
27/12/14,Won ,Sniper,47:24:00,17/7/22
27/12/14,Won ,Mirana,36:37:00,8/3/17
27/12/14,Lost,Jakiro,55:39:00,12/10/25
27/12/14,Won ,Tusk,28:55:00,6/2/19
27/12/14,Lost,Sand King,45:17:00,7/6/13
26/12/14,Won ,Earth Spirit,35:48:00,3/5/25
26/12/14,Lost,Phantom Assassin,28:05:00,5/4/05
26/12/14,Lost,Clockwerk,42:46:00,7/7/12
26/12/14,Lost,Phantom Lancer,32:05:00,4/6/07
26/12/14,Won ,Clockwerk,58:36:00,19/10/31
26/12/14,Won ,Jakiro,30:02:00,7/3/16
26/12/14,Lost,Tusk,27:25:00,4/9/05
26/12/14,Won ,Phantom Assassin,29:41:00,13/0/9
25/12/14,Won ,Anti-Mage,38:13:00,8/2/13
25/12/14,Lost,Ogre Magi,27:55:00,2/12/02
25/12/14,Won ,Clockwerk,53:13:00,4/4/17
25/12/14,Lost,Windranger,43:24:00,8/7/12
24/12/14,Lost,Anti-Mage,33:24:00,5/3/01
24/12/14,Lost,Clockwerk,41:05:00,8/4/12
24/12/14,Lost,Clockwerk,28:33:00,6/9/05
24/12/14,Won ,Sniper,35:04:00,21/3/09
21/12/14,Lost,Nature's Prophet,33:59:00,2/9/04
21/12/14,Lost,Alchemist,1:07:19,19/12/13
21/12/14,Lost,Phantom Lancer,1:00:30,15/6/15
20/12/14,Lost,Io,35:26:00,2/12/04
20/12/14,Won ,Tusk,32:27:00,7/2/14
20/12/14,Lost,Tusk,39:05:00,6/10/16
20/12/14,Won ,Tusk,47:01:00,6/8/24
20/12/14,Won ,Templar Assassin,34:22:00,17/5/07
20/12/14,Won ,Phantom Assassin,45:06:00,22/4/14
20/12/14,Lost,Earth Spirit,38:39:00,13/7/06
19/12/14,Won ,Earth Spirit,41:55:00,2/4/11
19/12/14,Won ,Axe,25:36:00,13/2/04
19/12/14,Lost,Phantom Lancer,37:07:00,6/6/09
19/12/14,Lost,Tusk,41:34:00,11/10/08
27/3/16,Won ,Tusk,35:13:00,10/4/15
19/12/14,Lost,Tusk,42:57:00,10/11/08
19/12/14,Won ,Tusk,41:48:00,4/6/11
18/12/14,Won ,Tusk,33:21:00,9/4/25
18/12/14,Lost,Phantom Lancer,35:55:00,5/3/02
18/12/14,Won ,Phantom Lancer,47:26:00,3/5/27
17/12/14,Won ,Earth Spirit,41:35:00,7/7/25
17/12/14,Won ,Tusk,47:24:00,4/13/21
17/12/14,Won ,Earth Spirit,36:27:00,10/5/14
17/12/14,Won ,Tusk,43:29:00,16/4/10
17/12/14,Won ,Earth Spirit,28:29:00,14/1/14
16/12/14,Won ,Tusk,46:35:00,11/4/17
16/12/14,Won ,Phantom Lancer,56:49:00,20/4/06
15/12/14,Won ,Spectre,19:23,0/1/6
15/12/14,Won ,Tusk,51:34:00,4/5/16
14/12/14,Lost,Tiny,49:57:00,6/9/15
14/12/14,Won ,Earth Spirit,52:43:00,5/5/22
13/12/14,Lost,Phantom Lancer,54:24:00,12/8/10
13/12/14,Won ,Phantom Lancer,44:17:00,11/5/17
12/12/14,Lost,Phantom Assassin,37:01:00,12/4/09
12/12/14,Won ,Earth Spirit,28:32:00,9/2/20
11/12/14,Won ,Tusk,43:54:00,12/10/22
11/12/14,Won ,Ogre Magi,31:38:00,3/2/07
11/12/14,Won ,Lone Druid,41:24:00,10/2/09
11/12/14,Won ,Mirana,38:49:00,8/7/09
11/12/14,Won ,Sand King,39:30:00,3/2/14
10/12/14,Lost,Bloodseeker,59:22:00,6/13/16
10/12/14,Won ,Sand King,57:52:00,7/2/27
10/12/14,Won ,Sand King,32:43:00,10/1/17
9/12/14,Won ,Templar Assassin,26:41:00,12/1/07
9/12/14,Won ,Mirana,51:37:00,6/3/12
9/12/14,Lost,Sand King,54:53:00,1/10/27
8/12/14,Lost,Tiny,57:24:00,11/6/12
8/12/14,Won ,Phantom Lancer,57:29:00,12/6/07
7/12/14,Won ,Phantom Lancer,1:00:34,24/6/18
7/12/14,Won ,Pudge,40:55:00,10/2/11
6/12/14,Lost,Pugna,52:35:00,9/17/11
6/12/14,Won ,Brewmaster,32:01:00,7/1/17
6/12/14,Won ,Brewmaster,31:57:00,5/4/16
6/12/14,Won ,Io,44:53:00,6/10/12
5/12/14,Lost,Earth Spirit,1:04:01,9/7/19
4/12/14,Won ,Brewmaster,35:39:00,11/3/11
4/12/14,Won ,Phantom Assassin,35:06:00,32/1/11
4/12/14,Lost,Earth Spirit,39:44:00,10/10/13
4/12/14,Lost,Sand King,50:18:00,5/6/12
3/12/14,Lost,Lone Druid,36:47:00,2/8/04
3/12/14,Won ,Ember Spirit,35:15:00,19/4/21
23/11/14,Lost,Earth Spirit,30:29:00,10/7/09
23/11/14,Won ,Earth Spirit,43:32:00,9/3/11
23/11/14,Lost,Mirana,45:36:00,7/2/16
27/3/16,Won ,Templar Assassin,31:28:00,6/2/16
5/5/14,Lost,Templar Assassin,32:52:00,9/8/04
13/4/14,Won ,Lycan,40:02:00,5/3/11
9/4/14,Lost,Lycan,39:54:00,0/9/6
6/4/14,Won ,Mirana,29:23:00,10/1/19
25/3/14,Won ,Mirana,28:23:00,7/1/08
25/3/14,Won ,Phoenix,36:28:00,7/5/16
24/3/14,Lost,Mirana,45:03:00,10/8/13
24/3/14,Won ,Mirana,30:46:00,4/3/13
24/3/14,Lost,Mirana,34:17:00,5/6/07
24/3/14,Won ,Mirana,34:51:00,3/3/17
24/3/14,Won ,Mirana,43:55:00,9/4/10
24/3/14,Lost,Mirana,53:37:00,9/4/12
24/3/14,Won ,Mirana,52:44:00,10/2/24
23/3/14,Won ,Templar Assassin,34:58:00,14/2/09
23/3/14,Won ,Batrider,47:46:00,9/4/25
23/3/14,Won ,Mirana,36:27:00,11/0/14
22/3/14,Won ,Batrider,43:13:00,6/5/26
22/3/14,Won ,Windranger,27:26:00,1/5/14
22/3/14,Lost,Brewmaster,57:03:00,4/7/13
22/3/14,Won ,Brewmaster,45:27:00,10/9/23
21/3/14,Lost,Mirana,51:48:00,8/9/12
21/3/14,Lost,Brewmaster,57:33:00,7/7/21
21/3/14,Won ,Mirana,37:59:00,1/4/11
21/3/14,Won ,Puck,33:25:00,5/2/23
20/3/14,Lost,Ember Spirit,46:49:00,10/6/16
20/3/14,Won ,Mirana,36:44:00,2/6/19
20/3/14,Lost,Wraith King,45:04:00,3/5/09
19/3/14,Lost,Mirana,41:45:00,7/8/07
19/3/14,Won ,Mirana,43:42:00,7/3/21
19/3/14,Lost,Batrider,54:06:00,9/9/28
19/3/14,Lost,Windranger,28:15:00,5/8/03
19/3/14,Won ,Phoenix,35:26:00,12/3/19
19/3/14,Lost,Slardar,43:17:00,3/8/14
18/3/14,Lost,Ember Spirit,24:31:00,4/7/09
18/3/14,Won ,Templar Assassin,42:29:00,21/2/12
18/3/14,Lost,Lycan,34:06:00,2/6/06
18/3/14,Lost,Naga Siren,30:01:00,1/5/02
18/3/14,Won ,Mirana,30:02:00,9/5/13
18/3/14,Lost,Chen,51:36:00,4/12/09
18/3/14,Lost,Batrider,49:08:00,3/8/12
18/3/14,Won ,Ember Spirit,37:43:00,14/0/19
17/3/14,Won ,Ember Spirit,42:22:00,8/6/25
17/3/14,Won ,Phoenix,39:02:00,10/0/11
13/3/14,Won ,Sniper,34:17:00,12/2/23
13/3/14,Won ,Sniper,27:30:00,14/0/7
13/3/14,Lost,Mirana,39:13:00,3/8/09
12/3/14,Won ,Ember Spirit,30:42:00,15/1/24
12/3/14,Won ,Clockwerk,31:53:00,9/4/17
12/3/14,Won ,Mirana,40:24:00,9/3/15
27/3/16,Won ,Ember Spirit,43:03:00,7/0/13
12/3/14,Lost,Ember Spirit,54:04:00,5/5/19
12/3/14,Lost,Naga Siren,34:03:00,1/4/10
12/3/14,Lost,Ember Spirit,59:03:00,8/3/10
11/3/14,Lost,Mirana,53:58:00,1/6/12
11/3/14,Won ,Storm Spirit,47:00:00,10/4/08
11/3/14,Won ,Templar Assassin,34:24:00,4/1/05
11/3/14,Won ,Ember Spirit,58:51:00,12/2/23
10/3/14,Lost,Mirana,29:11:00,3/3/02
10/3/14,Lost,Leshrac,42:41:00,2/10/04
10/3/14,Won ,Mirana,39:27:00,5/5/08
10/3/14,Won ,Mirana,30:35:00,2/2/21
9/3/14,Won ,Alchemist,58:16:00,4/11/14
9/3/14,Lost,Ember Spirit,38:34:00,6/4/07
9/3/14,Lost,Alchemist,1:02:27,8/13/15
9/3/14,Won ,Puck,49:12:00,11/4/18
8/3/14,Won ,Mirana,39:19:00,5/5/08
8/3/14,Lost,Invoker,29:24:00,3/6/04
8/3/14,Lost,Puck,43:54:00,16/7/13
7/3/14,Lost,Doom,53:40:00,6/11/12
7/3/14,Won ,Ember Spirit,39:52:00,10/2/30
7/3/14,Lost,Mirana,35:58:00,6/10/10
7/3/14,Won ,Mirana,51:26:00,12/8/23
7/3/14,Lost,Doom,35:19:00,6/9/08
6/3/14,Won ,Ember Spirit,36:20:00,3/5/16
6/3/14,Lost,Mirana,39:37:00,5/9/07
3/3/14,Won ,Mirana,44:53:00,2/8/17
3/3/14,Lost,Mirana,30:01:00,5/4/09
3/3/14,Won ,Mirana,46:15:00,7/9/13
3/3/14,Won ,Mirana,42:45:00,8/3/14
2/3/14,Won ,Mirana,37:03:00,18/5/14
2/3/14,Won ,Mirana,31:12:00,10/1/19
2/3/14,Won ,Pudge,38:51:00,6/6/11
2/3/14,Lost,Templar Assassin,37:13:00,4/10/05
2/3/14,Won ,Bristleback,26:35:00,5/0/16
27/2/14,Lost,Phoenix,45:53:00,13/10/13
27/2/14,Won ,Viper,34:51:00,13/7/14
20/2/14,Lost,Tiny,47:28:00,12/9/06
20/2/14,Lost,Mirana,33:25:00,9/6/05
20/2/14,Won ,Mirana,1:03:10,16/10/18
20/2/14,Lost,Chen,25:53:00,3/6/00
20/7/13,Won ,Lifestealer,46:28:00,6/7/16
14/7/13,Lost,Rubick,57:40:00,4/9/07
1/7/13,Won ,Tinker,12:59,0/1/0
1/7/13,Lost,Rubick,41:46:00,1/10/19
21/5/13,Won ,Faceless Void,1:00:04,12/11/19
8/2/13,Lost,Slardar,45:59:00,1/9/09
17/12/12,Won ,Templar Assassin,36:50:00,22/2/17
17/12/12,Lost,Magnus,39:26:00,6/13/13
15/12/12,Lost,Sven,46:40:00,15/8/11
27/3/16,Lost,Sniper,37:41:00,6/4/04
15/12/12,Won ,Leshrac,40:24:00,6/10/16
15/12/12,Won ,Templar Assassin,31:54:00,10/4/12
14/12/12,Lost,Jakiro,44:36:00,7/12/17
14/12/12,Lost,Pudge,39:58:00,12/11/14
14/12/12,Won ,Magnus,37:11:00,3/12/13
14/12/12,Won ,Templar Assassin,50:42:00,10/7/19
14/12/12,Won ,Mirana,42:44:00,6/5/10
14/12/12,Won ,Pudge,47:27:00,21/12/14
13/12/12,Won ,Templar Assassin,33:16:00,5/1/11
13/12/12,Won ,Sniper,37:18:00,8/2/08
13/12/12,Won ,Templar Assassin,45:42:00,22/5/19
12/12/12,Lost,Templar Assassin,12:55,6/1/00
12/12/12,Won ,Chen,1:32,0/0/0
12/12/12,Won ,Magnus,38:00:00,16/4/05
12/12/12,Won ,Magnus,44:53:00,5/3/20
11/12/12,Lost,Chen,40:37:00,6/7/05
11/12/12,Won ,Pudge,41:59:00,12/2/08
11/12/12,Won ,Sniper,29:37:00,10/4/08
10/12/12,Won ,Pudge,45:55:00,10/6/10
10/12/12,Lost,Kunkka,1:07:55,8/10/25
10/12/12,Won ,Invoker,46:53:00,1/4/23
9/12/12,Lost,Queen of Pain,50:27:00,9/11/09
9/12/12,Won ,Invoker,27:10:00,1/2/10
9/12/12,Won ,Sven,47:23:00,24/2/12
9/12/12,Lost,Magnus,30:39:00,5/9/06
9/12/12,Won ,Sven,35:28:00,16/1/09
